time,message_type,data_value,channel,combined_time_value
0.068096,control_change,0,0,448
0.068544,control_change,0,0,448
0.068992,control_change,0,0,448
0.06944,control_change,0,0,448
0.069888,control_change,0,0,448
0.070336,control_change,0,0,448
0.070784,control_change,0,0,448
0.071232,control_change,0,0,448
0.07168,control_change,0,0,448
0.072128,control_change,0,0,448
0.072576,control_change,0,0,448
0.073024,control_change,0,0,448
0.073472,control_change,0,0,448
0.07392,control_change,0,0,448
0.074368,control_change,0,0,448
0.074816,control_change,0,0,448
0.075264,control_change,0,0,448
0.075712,control_change,0,0,448
0.07616,control_change,0,0,448
0.076608,control_change,0,0,448
0.077056,control_change,0,0,448
0.077504,control_change,0,0,448
0.077952,control_change,0,0,448
0.0784,control_change,0,0,448
0.078848,control_change,0,0,448
0.079296,control_change,0,0,448
0.079744,control_change,0,0,448
0.080192,control_change,0,0,448
0.08064,control_change,0,0,448
0.081088,control_change,0,0,448
0.081536,control_change,0,0,448
0.081984,control_change,0,0,448
0.082432,control_change,0,0,448
0.08288,control_change,0,0,448
0.083328,control_change,0,0,448
0.083776,control_change,0,0,448
0.084224,control_change,0,0,448
0.084672,control_change,0,0,448
0.08512,control_change,0,0,448
0.085568,control_change,0,0,448
0.086016,control_change,0,0,448
0.086464,control_change,0,0,448
0.086912,control_change,0,0,448
0.08736,control_change,0,0,448
0.087808,control_change,0,0,448
0.088256,control_change,0,0,448
0.088704,control_change,0,0,448
0.089152,control_change,0,0,448
0.0896,control_change,0,0,448
0.090048,control_change,0,0,448
0.090496,control_change,0,0,448
0.090944,control_change,0,0,448
0.091392,control_change,0,0,448
0.09184,control_change,0,0,448
0.092288,control_change,0,0,448
0.092736,control_change,0,0,448
0.093184,control_change,0,0,448
0.093632,control_change,0,0,448
0.09408,control_change,0,0,448
0.094528,control_change,0,0,448
0.094976,control_change,0,0,448
0.095424,control_change,0,0,448
0.095872,control_change,0,0,448
0.09632,control_change,0,0,448
0.096768,control_change,0,0,448
0.097216,control_change,0,0,448
0.097664,control_change,0,0,448
0.098112,control_change,0,0,448
0.09856,control_change,0,0,448
0.099008,control_change,0,0,448
0.099456,control_change,0,0,448
0.099904,control_change,0,0,448
0.100352,control_change,0,0,448
0.1008,control_change,0,0,448
0.101248,control_change,0,0,448
0.101696,control_change,0,0,448
0.102144,control_change,0,0,448
0.102592,control_change,0,0,448
0.10304,control_change,0,0,448
0.103488,control_change,0,0,448
0.103936,control_change,0,0,448
0.104384,control_change,0,0,448
0.104832,control_change,0,0,448
0.10528,control_change,0,0,448
0.105728,control_change,0,0,448
0.106176,control_change,0,0,448
0.106624,control_change,0,0,448
0.107072,control_change,0,0,448
0.10752,control_change,0,0,448
0.107968,control_change,0,0,448
0.108416,control_change,0,0,448
0.108864,control_change,0,0,448
0.109312,control_change,0,0,448
0.10976,control_change,0,0,448
0.110208,control_change,0,0,448
0.110656,control_change,0,0,448
0.111104,control_change,0,0,448
0.111552,control_change,0,0,448
0.112,control_change,0,0,448
0.112456,control_change,0,0,456
0.112896,control_change,0,0,440
0.113344,control_change,0,0,448
0.113792,control_change,0,0,448
0.11424,control_change,0,0,448
0.114688,control_change,0,0,448
0.115136,control_change,0,0,448
0.115584,control_change,0,0,448
0.116032,control_change,0,0,448
0.11648,control_change,0,0,448
0.116928,control_change,0,0,448
0.117376,control_change,0,0,448
0.117824,control_change,0,0,448
0.118272,control_change,0,0,448
0.11872,control_change,0,0,448
0.119168,control_change,0,0,448
0.119616,control_change,0,0,448
0.120064,control_change,0,0,448
0.120512,control_change,0,0,448
0.12096,control_change,0,0,448
0.121408,control_change,0,0,448
0.121856,control_change,0,0,448
0.122304,control_change,0,0,448
0.122752,control_change,0,0,448
0.1232,control_change,0,0,448
0.123648,control_change,0,0,448
0.124096,control_change,0,0,448
0.124544,control_change,0,0,448
0.124992,control_change,0,0,448
0.12544,control_change,0,0,448
0.125888,control_change,0,0,448
0.126336,control_change,0,0,448
0.126784,control_change,0,0,448
0.127232,control_change,0,0,448
0.12768,control_change,0,0,448
0.128128,control_change,0,0,448
0.128576,control_change,0,0,448
0.129024,control_change,0,0,448
0.129472,control_change,0,0,448
0.12992,control_change,0,0,448
0.130368,control_change,0,0,448
0.130816,control_change,0,0,448
0.131264,control_change,0,0,448
0.131712,control_change,0,0,448
0.13216,control_change,0,0,448
0.132608,control_change,0,0,448
0.133056,control_change,0,0,448
0.133504,control_change,0,0,448
0.133952,control_change,0,0,448
0.1344,control_change,0,0,448
0.134848,control_change,0,0,448
0.135296,control_change,0,0,448
0.135744,control_change,0,0,448
0.136192,control_change,0,0,448
0.13664,control_change,0,0,448
0.137088,control_change,0,0,448
0.137536,control_change,0,0,448
0.137984,control_change,0,0,448
0.138432,control_change,0,0,448
0.13888,control_change,0,0,448
0.139328,control_change,0,0,448
0.139776,control_change,0,0,448
0.140224,control_change,0,0,448
0.140672,control_change,0,0,448
0.14112,control_change,0,0,448
0.141568,control_change,0,0,448
0.142016,control_change,0,0,448
0.142464,control_change,0,0,448
0.142912,control_change,0,0,448
0.14336,control_change,0,0,448
0.143808,control_change,0,0,448
0.144256,control_change,0,0,448
0.144704,control_change,0,0,448
0.145152,control_change,0,0,448
0.1456,control_change,0,0,448
0.146048,control_change,0,0,448
0.146496,control_change,0,0,448
0.146944,control_change,0,0,448
0.147392,control_change,0,0,448
0.14784,control_change,0,0,448
0.148288,control_change,0,0,448
0.148736,control_change,0,0,448
0.149184,control_change,0,0,448
0.149632,control_change,0,0,448
0.15008,control_change,0,0,448
0.150528,control_change,0,0,448
0.150976,control_change,0,0,448
0.151424,control_change,0,0,448
0.151872,control_change,0,0,448
0.15232,control_change,0,0,448
0.152768,control_change,0,0,448
0.153216,control_change,0,0,448
0.153664,control_change,0,0,448
0.154112,control_change,0,0,448
0.15456,control_change,0,0,448
0.155008,control_change,0,0,448
0.155456,control_change,0,0,448
0.155904,control_change,0,0,448
0.156352,control_change,0,0,448
0.1568,control_change,0,0,448
0.157248,control_change,0,0,448
0.157696,control_change,0,0,448
0.158144,control_change,0,0,448
0.158592,control_change,0,0,448
0.15904,control_change,0,0,448
0.159488,control_change,0,0,448
0.159936,control_change,0,0,448
0.160384,control_change,0,0,448
0.160832,control_change,0,0,448
0.16128,control_change,0,0,448
0.161728,control_change,0,0,448
0.162176,control_change,0,0,448
0.162624,control_change,0,0,448
0.163072,control_change,0,0,448
0.16352,control_change,0,0,448
0.163968,control_change,0,0,448
0.164416,control_change,0,0,448
0.164864,control_change,0,0,448
0.165312,control_change,0,0,448
0.16576,control_change,0,0,448
0.166208,control_change,0,0,448
0.166656,control_change,0,0,448
0.167104,control_change,0,0,448
0.167552,control_change,0,0,448
0.168,control_change,0,0,448
0.168448,control_change,0,0,448
0.168896,control_change,0,0,448
0.169344,control_change,0,0,448
0.169792,control_change,0,0,448
0.17024,control_change,0,0,448
0.170688,control_change,0,0,448
0.171136,control_change,0,0,448
0.171584,control_change,0,0,448
0.172032,control_change,0,0,448
0.17248,control_change,0,0,448
0.172928,control_change,0,0,448
0.173376,control_change,0,0,448
0.173824,control_change,0,0,448
0.174272,control_change,0,0,448
0.17472,control_change,0,0,448
0.175168,control_change,0,0,448
0.175616,control_change,0,0,448
0.176064,control_change,0,0,448
0.176512,control_change,0,0,448
0.17696,control_change,0,0,448
0.177408,control_change,0,0,448
0.177856,control_change,0,0,448
0.178304,control_change,0,0,448
0.178752,control_change,0,0,448
0.1792,control_change,0,0,448
0.179648,control_change,0,0,448
0.180096,control_change,0,0,448
0.180544,control_change,0,0,448
0.180992,control_change,0,0,448
0.18144,control_change,0,0,448
0.181888,control_change,0,0,448
0.182336,control_change,0,0,448
0.182784,control_change,0,0,448
0.183232,control_change,0,0,448
0.18368,control_change,0,0,448
0.184128,control_change,0,0,448
0.184576,control_change,0,0,448
0.185024,control_change,0,0,448
0.185472,control_change,0,0,448
0.18592,control_change,0,0,448
0.186368,control_change,0,0,448
0.186816,control_change,0,0,448
0.187264,control_change,0,0,448
0.187712,control_change,0,0,448
0.18816,control_change,0,0,448
0.188608,control_change,0,0,448
0.189056,control_change,0,0,448
0.189504,control_change,0,0,448
0.189952,control_change,0,0,448
0.1904,control_change,0,0,448
0.190848,control_change,0,0,448
0.191296,control_change,0,0,448
0.191744,control_change,0,0,448
0.192192,control_change,0,0,448
0.19264,control_change,0,0,448
0.193088,control_change,0,0,448
0.193536,control_change,0,0,448
0.193984,control_change,0,0,448
0.194432,control_change,0,0,448
0.19488,control_change,0,0,448
0.195328,control_change,0,0,448
0.195776,control_change,0,0,448
0.196224,control_change,0,0,448
0.196672,control_change,0,0,448
0.19712,control_change,0,0,448
0.197568,control_change,0,0,448
0.198016,control_change,0,0,448
0.198464,control_change,0,0,448
0.198912,control_change,0,0,448
0.19936,control_change,0,0,448
0.199808,control_change,0,0,448
0.200256,control_change,0,0,448
0.200704,control_change,0,0,448
0.201152,control_change,0,0,448
0.2016,control_change,0,0,448
0.202048,control_change,0,0,448
0.202496,control_change,0,0,448
0.202944,control_change,0,0,448
0.203392,control_change,0,0,448
0.20384,control_change,0,0,448
0.204288,control_change,0,0,448
0.204736,control_change,0,0,448
0.205184,control_change,0,0,448
0.205632,control_change,0,0,448
0.20608,control_change,0,0,448
0.206528,control_change,0,0,448
0.206976,control_change,0,0,448
0.207424,control_change,0,0,448
0.207872,control_change,0,0,448
0.20832,control_change,0,0,448
0.208768,control_change,0,0,448
0.209216,control_change,0,0,448
0.209664,control_change,0,0,448
0.210112,control_change,0,0,448
0.21056,control_change,0,0,448
0.211008,control_change,0,0,448
0.211456,control_change,0,0,448
0.211904,control_change,0,0,448
0.212352,control_change,0,0,448
0.2128,control_change,0,0,448
0.213248,control_change,0,0,448
0.213696,control_change,0,0,448
0.214144,control_change,0,0,448
0.214592,control_change,0,0,448
0.21504,control_change,0,0,448
0.215488,control_change,0,0,448
0.215936,control_change,0,0,448
0.216384,control_change,0,0,448
0.216832,control_change,0,0,448
0.21728,control_change,0,0,448
0.217728,control_change,0,0,448
0.218176,control_change,0,0,448
0.218624,control_change,0,0,448
0.219072,control_change,0,0,448
0.21952,control_change,0,0,448
0.219968,control_change,0,0,448
0.220416,control_change,0,0,448
0.220864,control_change,0,0,448
0.221312,control_change,0,0,448
0.22176,control_change,0,0,448
0.222208,control_change,0,0,448
0.222656,control_change,0,0,448
0.223104,control_change,0,0,448
0.223552,control_change,0,0,448
0.224,control_change,0,0,448
0.224448,control_change,0,0,448
0.224896,control_change,0,0,448
0.225344,control_change,0,0,448
0.225792,control_change,0,0,448
0.22624,control_change,0,0,448
0.226688,control_change,0,0,448
0.227136,control_change,0,0,448
0.227584,control_change,0,0,448
0.228032,control_change,0,0,448
0.22848,control_change,0,0,448
0.228928,control_change,0,0,448
0.229376,control_change,0,0,448
0.229824,control_change,0,0,448
0.230272,control_change,0,0,448
0.23072,control_change,0,0,448
0.231168,control_change,0,0,448
0.231616,control_change,0,0,448
0.232064,control_change,0,0,448
0.232512,control_change,0,0,448
0.23296,control_change,0,0,448
0.233408,control_change,0,0,448
0.233856,control_change,0,0,448
0.234304,control_change,0,0,448
0.234752,control_change,0,0,448
0.2352,control_change,0,0,448
0.235648,control_change,0,0,448
0.236096,control_change,0,0,448
0.236544,control_change,0,0,448
0.236992,control_change,0,0,448
0.23744,control_change,0,0,448
0.237888,control_change,0,0,448
0.238336,control_change,0,0,448
0.238784,control_change,0,0,448
0.239232,control_change,0,0,448
0.23968,control_change,0,0,448
0.240128,control_change,0,0,448
0.240576,control_change,0,0,448
0.241024,control_change,0,0,448
0.241472,control_change,0,0,448
0.24192,control_change,0,0,448
0.242368,control_change,0,0,448
0.242816,control_change,0,0,448
0.243264,control_change,0,0,448
0.243712,control_change,0,0,448
0.24416,control_change,0,0,448
0.244608,control_change,0,0,448
0.245056,control_change,0,0,448
0.245504,control_change,0,0,448
0.245952,control_change,0,0,448
0.2464,control_change,0,0,448
0.246848,control_change,0,0,448
0.247296,control_change,0,0,448
0.247744,control_change,0,0,448
0.248192,control_change,0,0,448
0.24864,control_change,0,0,448
0.249088,control_change,0,0,448
0.249536,control_change,0,0,448
0.249984,control_change,0,0,448
0.250432,control_change,0,0,448
0.25088,control_change,0,0,448
0.251328,control_change,0,0,448
0.251776,control_change,0,0,448
0.252224,control_change,0,0,448
0.252672,control_change,0,0,448
0.25312,control_change,0,0,448
0.253568,control_change,0,0,448
0.254016,control_change,0,0,448
0.254464,control_change,0,0,448
0.254912,control_change,0,0,448
0.25536,control_change,0,0,448
0.255808,control_change,0,0,448
0.256256,control_change,0,0,448
0.256704,control_change,0,0,448
0.257152,control_change,0,0,448
0.2576,control_change,0,0,448
0.258048,control_change,0,0,448
0.258496,control_change,0,0,448
0.258944,control_change,0,0,448
0.259392,control_change,0,0,448
0.25984,control_change,0,0,448
0.260288,control_change,0,0,448
0.260736,control_change,0,0,448
0.261184,control_change,0,0,448
0.261632,control_change,0,0,448
0.26208,control_change,0,0,448
0.262528,control_change,0,0,448
0.262976,control_change,0,0,448
0.263424,control_change,0,0,448
0.263872,control_change,0,0,448
0.26432,control_change,0,0,448
0.264768,control_change,0,0,448
0.265216,control_change,0,0,448
0.265664,control_change,0,0,448
0.266112,control_change,0,0,448
0.26656,control_change,0,0,448
0.267008,control_change,0,0,448
0.267464,control_change,0,0,456
0.267904,control_change,0,0,440
0.268352,control_change,0,0,448
0.2688,control_change,0,0,448
0.269248,control_change,0,0,448
0.269696,control_change,0,0,448
0.270144,control_change,0,0,448
0.270592,control_change,0,0,448
0.27104,control_change,0,0,448
0.271488,control_change,0,0,448
0.271936,control_change,0,0,448
0.272384,control_change,0,0,448
0.272832,control_change,0,0,448
0.27328,control_change,0,0,448
0.273728,control_change,0,0,448
0.274176,control_change,0,0,448
0.274624,control_change,0,0,448
0.275072,control_change,0,0,448
0.27552,control_change,0,0,448
0.275968,control_change,0,0,448
0.276416,control_change,0,0,448
0.276864,control_change,0,0,448
0.277312,control_change,0,0,448
0.27776,control_change,0,0,448
0.278208,control_change,0,0,448
0.278656,control_change,0,0,448
0.279104,control_change,0,0,448
0.279552,control_change,0,0,448
0.28,control_change,0,0,448
0.280448,control_change,0,0,448
0.280896,control_change,0,0,448
0.281344,control_change,0,0,448
0.281792,control_change,0,0,448
0.28224,control_change,0,0,448
0.282688,control_change,0,0,448
0.283136,control_change,0,0,448
0.283584,control_change,0,0,448
0.284032,control_change,0,0,448
0.28448,control_change,0,0,448
0.284928,control_change,0,0,448
0.285376,control_change,0,0,448
0.285824,control_change,0,0,448
0.286272,control_change,0,0,448
0.28672,control_change,0,0,448
0.287168,control_change,0,0,448
0.287616,control_change,0,0,448
0.288064,control_change,0,0,448
0.288512,control_change,0,0,448
0.28896,control_change,0,0,448
0.289408,control_change,0,0,448
0.289856,control_change,0,0,448
0.290304,control_change,0,0,448
0.290752,control_change,0,0,448
0.2912,control_change,0,0,448
0.291648,control_change,0,0,448
0.292096,control_change,0,0,448
0.292544,control_change,0,0,448
0.292992,control_change,0,0,448
0.29344,control_change,0,0,448
0.293888,control_change,0,0,448
0.294336,control_change,0,0,448
0.294784,control_change,0,0,448
0.295232,control_change,0,0,448
0.29568,control_change,0,0,448
0.296128,control_change,0,0,448
0.296576,control_change,0,0,448
0.297024,control_change,0,0,448
0.297472,control_change,0,0,448
0.29792,control_change,0,0,448
0.298368,control_change,0,0,448
0.298816,control_change,0,0,448
0.299264,control_change,0,0,448
0.299712,control_change,0,0,448
0.30016,control_change,0,0,448
0.300608,control_change,0,0,448
0.301056,control_change,0,0,448
0.301504,control_change,0,0,448
0.301952,control_change,0,0,448
0.3024,control_change,0,0,448
0.302848,control_change,0,0,448
0.303296,control_change,0,0,448
0.303744,control_change,0,0,448
0.304192,control_change,0,0,448
0.30464,control_change,0,0,448
0.305088,control_change,0,0,448
0.305536,control_change,0,0,448
0.305984,control_change,0,0,448
0.306432,control_change,0,0,448
0.30688,control_change,0,0,448
0.307328,control_change,0,0,448
0.307776,control_change,0,0,448
0.308224,control_change,0,0,448
0.308672,control_change,0,0,448
0.30912,control_change,0,0,448
0.309568,control_change,0,0,448
0.310016,control_change,0,0,448
0.310464,control_change,0,0,448
0.310912,control_change,0,0,448
0.31136,control_change,0,0,448
0.311808,control_change,0,0,448
0.312256,control_change,0,0,448
0.312704,control_change,0,0,448
0.313152,control_change,0,0,448
0.3136,control_change,0,0,448
0.314048,control_change,0,0,448
0.314496,control_change,0,0,448
0.314944,control_change,0,0,448
0.315392,control_change,0,0,448
0.31584,control_change,0,0,448
0.316288,control_change,0,0,448
0.316736,control_change,0,0,448
0.317184,control_change,0,0,448
0.317632,control_change,0,0,448
0.31808,control_change,0,0,448
0.318528,control_change,0,0,448
0.318976,control_change,0,0,448
0.319424,control_change,0,0,448
0.319872,control_change,0,0,448
0.32032,control_change,0,0,448
0.320768,control_change,0,0,448
0.321216,control_change,0,0,448
0.321664,control_change,0,0,448
0.322112,control_change,0,0,448
0.32256,control_change,0,0,448
0.323008,control_change,0,0,448
0.323464,control_change,0,0,456
0.323904,control_change,0,0,440
0.324352,control_change,0,0,448
0.3248,control_change,0,0,448
0.325248,control_change,0,0,448
0.325696,control_change,0,0,448
0.326144,control_change,0,0,448
0.326592,control_change,0,0,448
0.32704,control_change,0,0,448
0.327488,control_change,0,0,448
0.327936,control_change,0,0,448
0.328384,control_change,0,0,448
0.328832,control_change,0,0,448
0.32928,control_change,0,0,448
0.329728,control_change,0,0,448
0.330176,control_change,0,0,448
0.330624,control_change,0,0,448
0.331072,control_change,0,0,448
0.33152,control_change,0,0,448
0.331968,control_change,0,0,448
0.332416,control_change,0,0,448
0.332864,control_change,0,0,448
0.333312,control_change,0,0,448
0.33376,control_change,0,0,448
0.334208,control_change,0,0,448
0.334656,control_change,0,0,448
0.335104,control_change,0,0,448
0.335552,control_change,0,0,448
0.336,control_change,0,0,448
0.336448,control_change,0,0,448
0.336896,control_change,0,0,448
0.337344,control_change,0,0,448
0.337792,control_change,0,0,448
0.33824,control_change,0,0,448
0.338688,control_change,0,0,448
0.339136,control_change,0,0,448
0.339584,control_change,0,0,448
0.340032,control_change,0,0,448
0.34048,control_change,0,0,448
0.340928,control_change,0,0,448
0.341376,control_change,0,0,448
0.341824,control_change,0,0,448
0.342272,control_change,0,0,448
0.34272,control_change,0,0,448
0.343168,control_change,0,0,448
0.343616,control_change,0,0,448
0.344064,control_change,0,0,448
0.344512,control_change,0,0,448
0.34496,control_change,0,0,448
0.345408,control_change,0,0,448
0.345856,control_change,0,0,448
0.346304,control_change,0,0,448
0.346752,control_change,0,0,448
0.3472,control_change,0,0,448
0.347648,control_change,0,0,448
0.348096,control_change,0,0,448
0.348544,control_change,0,0,448
0.348992,control_change,0,0,448
0.34944,control_change,0,0,448
0.349888,control_change,0,0,448
0.350336,control_change,0,0,448
0.350784,control_change,0,0,448
0.351232,control_change,0,0,448
0.35168,control_change,0,0,448
0.352128,control_change,0,0,448
0.352576,control_change,0,0,448
0.353024,control_change,0,0,448
0.353472,control_change,0,0,448
0.35392,control_change,0,0,448
0.354368,control_change,0,0,448
0.354816,control_change,0,0,448
0.355264,control_change,0,0,448
0.355712,control_change,0,0,448
0.35616,control_change,0,0,448
0.356608,control_change,0,0,448
0.357056,control_change,0,0,448
0.357504,control_change,0,0,448
0.357952,control_change,0,0,448
0.3584,control_change,0,0,448
0.358848,control_change,0,0,448
0.359296,control_change,0,0,448
0.359744,control_change,0,0,448
0.360192,control_change,0,0,448
0.36064,control_change,0,0,448
0.361088,control_change,0,0,448
0.361536,control_change,0,0,448
0.361984,control_change,0,0,448
0.362432,control_change,0,0,448
0.36288,control_change,0,0,448
0.363328,control_change,0,0,448
0.363776,control_change,0,0,448
0.364224,control_change,0,0,448
0.364672,control_change,0,0,448
0.36512,control_change,0,0,448
0.365568,control_change,0,0,448
0.366016,control_change,0,0,448
0.366464,control_change,0,0,448
0.366912,control_change,0,0,448
0.36736,control_change,0,0,448
0.367808,control_change,0,0,448
0.368256,control_change,0,0,448
0.368704,control_change,0,0,448
0.369152,control_change,0,0,448
0.3696,control_change,0,0,448
0.370048,control_change,0,0,448
0.370496,control_change,0,0,448
0.370944,control_change,0,0,448
0.371392,control_change,0,0,448
0.37184,control_change,0,0,448
0.372288,control_change,0,0,448
0.372736,control_change,0,0,448
0.373184,control_change,0,0,448
0.373632,control_change,0,0,448
0.37408,control_change,0,0,448
0.374528,control_change,0,0,448
0.374976,control_change,0,0,448
0.375424,control_change,0,0,448
0.375872,control_change,0,0,448
0.37632,control_change,0,0,448
0.376768,control_change,0,0,448
0.377216,control_change,0,0,448
0.377664,control_change,0,0,448
0.378112,control_change,0,0,448
0.37856,control_change,0,0,448
0.379008,control_change,0,0,448
0.379464,control_change,0,0,456
0.379904,control_change,0,0,440
0.380352,control_change,0,0,448
0.3808,control_change,0,0,448
0.381248,control_change,0,0,448
0.381696,control_change,0,0,448
0.382144,control_change,0,0,448
0.382592,control_change,0,0,448
0.38304,control_change,0,0,448
0.383488,control_change,0,0,448
0.383936,control_change,0,0,448
0.384384,control_change,0,0,448
0.384832,control_change,0,0,448
0.38528,control_change,0,0,448
0.385728,control_change,0,0,448
0.386176,control_change,0,0,448
0.386624,control_change,0,0,448
0.387072,control_change,0,0,448
0.38752,control_change,0,0,448
0.387968,control_change,0,0,448
0.388416,control_change,0,0,448
0.388864,control_change,0,0,448
0.389312,control_change,0,0,448
0.38976,control_change,0,0,448
0.390208,control_change,0,0,448
0.390656,control_change,0,0,448
0.391104,control_change,0,0,448
0.391552,control_change,0,0,448
0.392,control_change,0,0,448
0.392448,control_change,0,0,448
0.392896,control_change,0,0,448
0.393344,control_change,0,0,448
0.393792,control_change,0,0,448
0.39424,control_change,0,0,448
0.394688,control_change,0,0,448
0.395136,control_change,0,0,448
0.395584,control_change,0,0,448
0.396032,control_change,0,0,448
0.39648,control_change,0,0,448
0.396928,control_change,0,0,448
0.397376,control_change,0,0,448
0.397824,control_change,0,0,448
0.398272,control_change,0,0,448
0.39872,control_change,0,0,448
0.399168,control_change,0,0,448
0.399616,control_change,0,0,448
0.400064,control_change,0,0,448
0.400512,control_change,0,0,448
0.40096,control_change,0,0,448
0.401408,control_change,0,0,448
0.401856,control_change,0,0,448
0.402304,control_change,0,0,448
0.402752,control_change,0,0,448
0.4032,control_change,0,0,448
0.403648,control_change,0,0,448
0.404096,control_change,0,0,448
0.404544,control_change,0,0,448
0.404992,control_change,0,0,448
0.40544,control_change,0,0,448
0.405888,control_change,0,0,448
0.406336,control_change,0,0,448
0.406784,control_change,0,0,448
0.407232,control_change,0,0,448
0.40768,control_change,0,0,448
0.408128,control_change,0,0,448
0.408576,control_change,0,0,448
0.409024,control_change,0,0,448
0.409472,control_change,0,0,448
0.40992,control_change,0,0,448
0.410368,control_change,0,0,448
0.410816,control_change,0,0,448
0.411264,control_change,0,0,448
0.411712,control_change,0,0,448
0.41216,control_change,0,0,448
0.412608,control_change,0,0,448
0.413056,control_change,0,0,448
0.413504,control_change,0,0,448
0.413952,control_change,0,0,448
0.4144,control_change,0,0,448
0.414848,control_change,0,0,448
0.415296,control_change,0,0,448
0.415744,control_change,0,0,448
0.416192,control_change,0,0,448
0.41664,control_change,0,0,448
0.417088,control_change,0,0,448
